txn_id,user_id,initiated_at,txn_value_inr,bank_name,device_type,network_type,app_version,txn_success,final_error_code
TX103698,4560,2025-07-07 00:14:00.001158,50.0,PNB,iOS,4G,7.4.1,True,
TX103699,113,2025-07-25 11:20:20.001158,50.0,HDFC,iOS,5G,7.4.1,True,
TX103700,3198,2025-07-20 06:48:37.001158,50.0,SBI,Android,WiFi,7.3.1,True,
TX103701,2379,2025-08-09 15:05:37.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX103702,1925,2025-08-15 02:57:59.001158,50.0,SBI,Android,4G,7.3.1,True,
TX103703,140,2025-08-03 09:30:07.001158,50.0,SBI,Android,WiFi,7.4.1,True,
TX103704,1425,2025-08-07 03:43:17.001158,50.0,SBI,Android,5G,7.3.1,False,NETWORK_TIMEOUT
TX103705,2950,2025-08-20 22:55:30.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX103706,3169,2025-08-08 19:27:47.001158,50.0,Axis,Android,5G,7.4.1,True,
TX103707,517,2025-08-28 08:22:55.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX103708,2617,2025-07-21 14:50:44.001158,50.0,ICICI,Android,5G,7.4.1,False,BANK_DOWN
TX103709,888,2025-07-14 12:27:08.001158,54.95,SBI,Android,WiFi,7.3.1,True,
TX103710,3105,2025-08-19 05:13:15.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX103711,50,2025-07-29 00:54:36.001158,50.0,Axis,Android,WiFi,7.4.1,True,
TX103712,3952,2025-08-17 02:00:34.001158,50.0,SBI,iOS,4G,7.3.1,True,
TX103713,3561,2025-08-19 17:14:41.001158,50.0,Axis,Android,4G,7.4.1,True,
TX103714,19,2025-08-14 06:48:49.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX103715,4822,2025-07-09 12:53:02.001158,50.0,Axis,Android,5G,7.3.1,False,INCORRECT_PIN
TX103716,1474,2025-07-26 10:39:00.001158,50.5,HDFC,Android,4G,7.3.1,False,USER_ABORT
TX103717,4062,2025-08-07 09:07:12.001158,50.0,HDFC,Android,5G,7.3.1,True,
TX103718,2607,2025-08-30 11:14:54.001158,50.0,Axis,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX103719,452,2025-08-17 12:08:41.001158,50.0,Axis,Android,4G,7.4.0,True,
TX103720,3766,2025-07-25 17:45:14.001158,50.0,SBI,Android,4G,7.3.1,True,
TX103721,2439,2025-08-15 13:49:11.001158,50.0,PNB,iOS,4G,7.4.1,False,NETWORK_TIMEOUT
TX103722,4311,2025-08-23 07:46:53.001158,50.0,SBI,Android,5G,7.4.0,True,
TX103723,1550,2025-07-21 06:13:51.001158,50.0,SBI,Android,WiFi,7.4.0,False,INCORRECT_PIN
TX103724,3475,2025-08-19 10:57:22.001158,119.66,ICICI,Android,4G,7.3.1,True,
TX103725,128,2025-07-22 04:13:48.001158,50.0,Axis,Android,5G,7.3.1,True,
TX103726,4856,2025-07-29 21:42:55.001158,50.0,PNB,Android,4G,7.3.1,True,
TX103727,2762,2025-07-06 22:09:05.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX103728,4457,2025-07-21 23:01:18.001158,50.0,SBI,Android,4G,7.3.1,False,INCORRECT_PIN
TX103729,4665,2025-07-05 06:11:11.001158,50.0,ICICI,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX103730,1416,2025-07-29 10:05:15.001158,50.0,HDFC,Android,WiFi,7.4.1,False,UPI_LIMIT_EXCEEDED
TX103731,202,2025-08-08 01:29:10.001158,50.0,HDFC,Android,WiFi,7.3.1,True,
TX103732,2370,2025-07-31 02:02:49.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX103733,518,2025-08-21 05:34:28.001158,50.0,SBI,Android,5G,7.3.1,False,NETWORK_TIMEOUT
TX103734,1342,2025-08-28 15:41:03.001158,50.0,HDFC,iOS,4G,7.3.1,True,
TX103735,4777,2025-07-19 16:49:12.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX103736,1989,2025-07-28 01:23:36.001158,50.0,Axis,Android,4G,7.3.1,True,
TX103737,3546,2025-08-01 00:27:49.001158,50.0,ICICI,Android,4G,7.4.0,False,NETWORK_TIMEOUT
TX103738,4521,2025-08-22 05:10:31.001158,50.0,SBI,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX103739,3803,2025-08-02 19:13:15.001158,50.0,SBI,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX103740,3276,2025-08-20 00:22:44.001158,50.0,SBI,iOS,WiFi,7.4.0,True,
TX103741,3655,2025-07-24 22:06:49.001158,50.0,SBI,Android,4G,7.4.0,True,
TX103742,2435,2025-08-21 15:02:04.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX103743,4874,2025-08-26 00:42:39.001158,50.0,PNB,iOS,4G,7.4.0,True,
TX103744,208,2025-07-03 13:58:55.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX103745,2634,2025-07-05 18:36:59.001158,50.0,ICICI,Android,WiFi,7.3.1,False,USER_ABORT
TX103746,4118,2025-08-27 01:22:01.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX103747,154,2025-07-14 21:33:30.001158,50.0,HDFC,Android,WiFi,7.3.1,False,BANK_DOWN
TX103748,3367,2025-08-24 16:01:48.001158,50.0,PNB,Android,4G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX103749,4315,2025-08-01 17:52:35.001158,50.0,PNB,Android,4G,7.4.0,True,
TX103750,4765,2025-08-15 06:58:37.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX103751,1519,2025-08-29 07:53:37.001158,50.0,HDFC,Android,WiFi,7.4.1,True,
TX103752,2601,2025-07-28 22:20:55.001158,50.0,Axis,Android,4G,7.3.1,True,
TX103753,2196,2025-07-17 07:16:30.001158,50.0,SBI,Android,WiFi,7.4.0,False,NETWORK_TIMEOUT
TX103754,4499,2025-07-28 20:18:36.001158,50.0,Axis,Android,4G,7.3.1,False,BANK_DOWN
TX103755,4692,2025-07-28 08:04:18.001158,50.0,Axis,Android,4G,7.3.1,True,
TX103756,3555,2025-08-19 22:35:07.001158,50.0,SBI,Android,5G,7.4.0,True,
TX103757,2415,2025-08-19 09:33:49.001158,50.0,PNB,Android,4G,7.4.1,True,
TX103758,2850,2025-07-26 02:29:23.001158,50.0,PNB,Android,4G,7.3.1,True,
TX103759,1743,2025-08-29 15:02:17.001158,50.0,PNB,Android,WiFi,7.4.1,True,
TX103760,1307,2025-08-11 15:47:52.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX103761,3850,2025-07-27 19:06:57.001158,50.0,SBI,Android,4G,7.4.0,False,USER_ABORT
TX103762,4169,2025-08-11 11:37:35.001158,50.0,ICICI,Android,4G,7.4.0,False,INCORRECT_PIN
TX103763,4577,2025-07-18 07:03:22.001158,50.0,HDFC,iOS,4G,7.4.1,True,
TX103764,4656,2025-08-13 10:24:17.001158,50.0,SBI,Android,4G,7.3.1,False,BANK_DOWN
TX103765,4841,2025-07-15 22:05:55.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX103766,4196,2025-08-19 06:03:14.001158,50.0,ICICI,Android,5G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX103767,2556,2025-07-30 23:13:39.001158,50.0,SBI,Android,4G,7.3.1,False,BANK_DOWN
TX103768,2306,2025-07-10 06:02:24.001158,50.0,HDFC,Android,5G,7.4.1,False,USER_ABORT
TX103769,4509,2025-08-16 06:20:59.001158,50.0,SBI,Android,4G,7.3.1,True,
TX103770,1089,2025-08-13 00:38:52.001158,50.0,Axis,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX103771,2643,2025-07-04 01:07:45.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX103772,1178,2025-07-21 16:22:41.001158,50.0,SBI,Android,5G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX103773,4917,2025-08-11 04:17:31.001158,50.0,PNB,iOS,5G,7.3.1,True,
TX103774,4758,2025-07-27 10:02:12.001158,50.0,SBI,Android,4G,7.3.1,True,
TX103775,2995,2025-08-15 06:57:13.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX103776,560,2025-07-24 04:59:26.001158,50.0,Axis,Android,5G,7.4.1,False,USER_ABORT
TX103777,2965,2025-07-04 23:16:29.001158,50.0,Axis,iOS,WiFi,7.4.0,False,NETWORK_TIMEOUT
TX103778,1272,2025-07-30 03:58:04.001158,50.0,SBI,Android,5G,7.3.1,False,BANK_DOWN
TX103779,1814,2025-07-30 22:27:05.001158,50.0,PNB,Android,4G,7.3.1,False,INCORRECT_PIN
TX103780,2916,2025-08-23 16:11:02.001158,50.0,PNB,iOS,5G,7.4.1,True,
TX103781,610,2025-08-18 14:51:02.001158,50.0,ICICI,iOS,5G,7.4.1,False,NETWORK_TIMEOUT
TX103782,2462,2025-08-24 13:16:20.001158,50.0,HDFC,Android,4G,7.4.0,False,USER_ABORT
TX103783,4121,2025-08-17 04:10:20.001158,50.0,SBI,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX103784,284,2025-07-06 14:27:17.001158,50.0,ICICI,Android,4G,7.4.0,False,USER_ABORT
TX103785,2929,2025-08-17 03:15:41.001158,50.0,HDFC,Android,4G,7.4.0,False,USER_ABORT
TX103786,4397,2025-07-11 23:24:02.001158,50.0,Axis,Android,WiFi,7.3.1,False,NETWORK_TIMEOUT
TX103787,1092,2025-07-29 06:05:34.001158,50.0,HDFC,Android,WiFi,7.4.0,True,
TX103788,817,2025-07-03 14:27:04.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX103789,83,2025-07-14 02:53:12.001158,50.0,SBI,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX103790,1921,2025-08-04 00:24:51.001158,50.0,SBI,Android,5G,7.4.1,False,USER_ABORT
TX103791,3492,2025-07-24 09:45:47.001158,50.0,SBI,Android,4G,7.3.1,False,USER_ABORT
TX103792,3145,2025-07-11 04:28:21.001158,50.0,SBI,Android,4G,7.3.1,False,USER_ABORT
TX103793,2094,2025-08-01 08:53:20.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX103794,4714,2025-08-27 16:38:14.001158,50.0,Axis,Android,4G,7.4.0,False,INCORRECT_PIN
TX103795,176,2025-08-29 22:09:34.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX103796,2705,2025-08-28 12:15:48.001158,50.0,ICICI,iOS,5G,7.4.0,True,
TX103797,4938,2025-08-19 06:35:36.001158,50.0,ICICI,iOS,4G,7.3.1,False,INCORRECT_PIN
TX103798,370,2025-08-19 15:43:02.001158,50.0,HDFC,Android,WiFi,7.4.1,False,NETWORK_TIMEOUT
TX103799,1819,2025-07-20 19:16:01.001158,50.0,HDFC,Android,WiFi,7.4.0,True,
TX103800,2102,2025-08-29 20:52:34.001158,50.0,HDFC,Android,5G,7.4.1,False,BANK_DOWN
TX103801,4786,2025-08-02 20:54:45.001158,50.0,Axis,Android,4G,7.4.0,True,
TX103802,3491,2025-08-13 21:13:17.001158,50.0,SBI,Android,4G,7.3.1,True,
TX103803,1780,2025-08-08 15:15:39.001158,50.0,SBI,Android,5G,7.4.0,True,
TX103804,1365,2025-08-17 16:54:32.001158,50.0,ICICI,Android,WiFi,7.4.0,True,
TX103805,4463,2025-08-26 14:19:56.001158,50.0,PNB,Android,4G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX103806,3343,2025-07-20 03:25:33.001158,50.0,ICICI,iOS,4G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX103807,4740,2025-08-09 05:48:14.001158,50.0,Axis,Android,4G,7.4.0,True,
TX103808,3677,2025-08-02 16:54:38.001158,50.0,ICICI,iOS,4G,7.4.0,True,
TX103809,2427,2025-08-17 09:13:05.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX103810,73,2025-07-30 09:56:54.001158,50.0,Axis,Android,WiFi,7.3.1,True,
TX103811,2963,2025-07-13 07:03:32.001158,50.0,Axis,Android,4G,7.3.1,False,USER_ABORT
TX103812,860,2025-08-05 18:49:00.001158,50.0,SBI,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX103813,3857,2025-08-17 06:27:52.001158,50.0,HDFC,iOS,WiFi,7.4.1,False,USER_ABORT
TX103814,4139,2025-07-16 01:41:22.001158,50.0,SBI,iOS,4G,7.4.1,False,UPI_LIMIT_EXCEEDED
TX103815,2425,2025-08-08 10:01:42.001158,50.0,HDFC,Android,WiFi,7.3.1,False,INCORRECT_PIN
TX103816,1065,2025-07-20 18:25:07.001158,50.0,PNB,Android,4G,7.4.1,False,BANK_DOWN
TX103817,2218,2025-08-18 06:59:32.001158,50.0,HDFC,Android,WiFi,7.4.1,True,
TX103818,4018,2025-08-13 12:47:56.001158,50.0,HDFC,Android,4G,7.4.0,False,NETWORK_TIMEOUT
TX103819,2260,2025-07-26 01:33:12.001158,50.0,Axis,Android,WiFi,7.4.0,True,
TX103820,3752,2025-07-12 09:48:00.001158,50.0,ICICI,Android,4G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX103821,2087,2025-08-04 02:33:12.001158,50.0,ICICI,iOS,4G,7.4.1,True,
TX103822,369,2025-08-01 00:05:01.001158,50.0,Axis,Android,4G,7.4.1,True,
TX103823,2805,2025-07-18 20:24:31.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX103824,151,2025-07-24 02:24:08.001158,50.0,ICICI,iOS,4G,7.4.0,True,
TX103825,1135,2025-07-22 04:02:54.001158,50.0,SBI,Android,WiFi,7.3.1,False,NETWORK_TIMEOUT
TX103826,2785,2025-07-15 17:38:23.001158,50.0,SBI,Android,4G,7.4.1,True,
TX103827,4165,2025-08-23 08:19:51.001158,50.0,HDFC,Android,5G,7.4.0,True,
TX103828,2347,2025-08-18 22:01:32.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX103829,4898,2025-07-04 11:33:54.001158,50.0,PNB,iOS,WiFi,7.4.0,False,NETWORK_TIMEOUT
TX103830,2251,2025-07-27 04:06:39.001158,50.0,PNB,iOS,4G,7.4.1,False,USER_ABORT
TX103831,61,2025-08-16 01:14:00.001158,50.0,Axis,Android,WiFi,7.4.0,False,USER_ABORT
TX103832,3011,2025-08-31 05:38:33.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX103833,3902,2025-07-04 19:44:29.001158,50.0,PNB,Android,4G,7.4.0,True,
TX103834,1338,2025-08-27 11:33:25.001158,50.0,ICICI,Android,4G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX103835,1185,2025-08-11 19:18:58.001158,50.0,HDFC,iOS,5G,7.4.0,True,
TX103836,4427,2025-09-01 02:51:46.001158,50.0,Axis,iOS,5G,7.3.1,True,
TX103837,1552,2025-07-19 12:42:00.001158,50.0,SBI,Android,5G,7.4.0,True,
TX103838,4434,2025-08-30 12:51:22.001158,50.0,SBI,Android,4G,7.3.1,True,
TX103839,1630,2025-07-05 10:05:03.001158,50.0,Axis,Android,5G,7.4.1,False,USER_ABORT
TX103840,1328,2025-07-03 07:17:42.001158,50.0,ICICI,Android,WiFi,7.4.1,False,INCORRECT_PIN
TX103841,1527,2025-07-20 09:22:27.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX103842,1674,2025-08-15 13:46:30.001158,50.0,ICICI,iOS,4G,7.4.1,True,
TX103843,1362,2025-07-13 04:52:31.001158,50.0,PNB,Android,5G,7.4.1,True,
TX103844,1574,2025-08-01 21:31:03.001158,50.0,ICICI,iOS,4G,7.4.0,True,
TX103845,2687,2025-07-25 22:44:00.001158,50.0,HDFC,Android,5G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX103846,4371,2025-07-15 19:42:59.001158,50.0,SBI,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX103847,2367,2025-07-13 11:17:40.001158,50.0,HDFC,Android,WiFi,7.4.0,True,
TX103848,3758,2025-07-22 13:24:46.001158,50.0,PNB,iOS,WiFi,7.3.1,False,USER_ABORT
TX103849,2435,2025-07-21 03:30:14.001158,50.0,HDFC,Android,5G,7.3.1,True,
TX103850,1994,2025-08-17 20:52:35.001158,50.0,HDFC,iOS,4G,7.4.0,True,
TX103851,870,2025-07-15 15:05:16.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX103852,1015,2025-07-28 14:51:09.001158,50.0,PNB,Android,WiFi,7.4.1,True,
TX103853,1912,2025-08-02 15:23:25.001158,50.0,ICICI,iOS,5G,7.3.1,True,
TX103854,603,2025-08-12 02:07:49.001158,50.0,ICICI,Android,5G,7.4.0,True,
TX103855,3822,2025-08-05 01:56:20.001158,90.71,HDFC,iOS,4G,7.3.1,True,
TX103856,691,2025-07-31 03:21:03.001158,50.0,SBI,Android,4G,7.4.0,False,BANK_DOWN
TX103857,494,2025-08-05 22:57:04.001158,50.0,PNB,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX103858,490,2025-07-08 06:21:35.001158,50.0,PNB,Android,4G,7.3.1,True,
TX103859,2557,2025-07-20 08:51:14.001158,50.0,PNB,iOS,5G,7.4.0,False,BANK_DOWN
TX103860,4486,2025-07-04 06:52:07.001158,50.0,PNB,Android,5G,7.4.1,False,USER_ABORT
TX103861,295,2025-07-06 08:25:00.001158,50.0,Axis,Android,4G,7.4.0,False,USER_ABORT
TX103862,4028,2025-07-31 09:30:58.001158,50.0,ICICI,Android,5G,7.4.1,True,
TX103863,2844,2025-08-20 23:23:29.001158,50.0,Axis,Android,WiFi,7.4.0,True,
TX103864,2913,2025-07-24 19:10:18.001158,50.0,ICICI,Android,5G,7.3.1,True,
TX103865,1718,2025-07-11 03:10:36.001158,50.0,SBI,Android,4G,7.4.0,True,
TX103866,2597,2025-07-13 08:00:21.001158,55.24,HDFC,iOS,4G,7.3.1,False,USER_ABORT
TX103867,4745,2025-08-24 21:46:49.001158,50.0,PNB,Android,WiFi,7.3.1,True,
TX103868,1874,2025-07-14 10:17:51.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX103869,4664,2025-08-30 09:26:10.001158,50.0,Axis,iOS,WiFi,7.4.1,False,NETWORK_TIMEOUT
TX103870,3259,2025-08-20 18:07:19.001158,50.0,SBI,Android,5G,7.3.1,False,USER_ABORT
TX103871,2818,2025-08-02 01:26:36.001158,50.0,HDFC,Android,WiFi,7.3.1,False,USER_ABORT
TX103872,445,2025-08-11 08:27:31.001158,50.0,HDFC,iOS,WiFi,7.3.1,True,
TX103873,3642,2025-08-23 17:51:23.001158,50.0,SBI,iOS,5G,7.4.1,True,
TX103874,4459,2025-08-25 06:59:05.001158,50.0,SBI,Android,4G,7.4.0,True,
TX103875,742,2025-08-10 01:14:00.001158,50.0,SBI,Android,4G,7.4.1,False,INCORRECT_PIN
TX103876,2042,2025-07-31 08:00:35.001158,50.0,Axis,Android,4G,7.4.1,True,
TX103877,680,2025-07-11 11:33:18.001158,50.0,SBI,iOS,4G,7.4.0,True,
TX103878,2468,2025-08-10 11:31:05.001158,50.0,HDFC,Android,4G,7.4.0,False,USER_ABORT
TX103879,3698,2025-07-28 23:22:28.001158,151.6,SBI,Android,4G,7.3.1,True,
TX103880,1359,2025-08-10 03:30:29.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX103881,63,2025-07-11 23:58:48.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX103882,2560,2025-07-12 19:25:25.001158,50.0,ICICI,Android,WiFi,7.4.0,True,
TX103883,3770,2025-07-28 14:51:42.001158,50.0,HDFC,Android,5G,7.4.1,False,USER_ABORT
TX103884,4352,2025-08-12 18:59:13.001158,50.0,SBI,Android,WiFi,7.4.1,True,
TX103885,135,2025-07-06 01:20:30.001158,50.0,Axis,iOS,4G,7.4.1,False,USER_ABORT
TX103886,3645,2025-08-17 01:55:37.001158,50.0,Axis,iOS,4G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX103887,4971,2025-07-09 12:11:56.001158,50.0,SBI,Android,4G,7.3.1,True,
TX103888,4918,2025-07-08 10:16:53.001158,50.0,HDFC,iOS,4G,7.4.1,False,UPI_LIMIT_EXCEEDED
TX103889,2136,2025-08-28 23:50:41.001158,50.0,SBI,Android,5G,7.4.1,False,BANK_DOWN
TX103890,3279,2025-07-25 06:03:12.001158,50.0,SBI,Android,4G,7.4.0,True,
TX103891,823,2025-08-27 19:53:27.001158,50.0,Axis,iOS,4G,7.4.1,False,NETWORK_TIMEOUT
TX103892,3075,2025-07-30 01:51:32.001158,50.0,ICICI,Android,5G,7.4.0,False,USER_ABORT
TX103893,2982,2025-08-23 13:36:31.001158,50.0,SBI,iOS,5G,7.3.1,True,
TX103894,121,2025-07-16 19:24:40.001158,50.0,HDFC,iOS,5G,7.4.1,False,USER_ABORT
TX103895,1638,2025-08-04 21:44:15.001158,50.0,PNB,Android,4G,7.4.1,False,USER_ABORT
TX103896,925,2025-07-30 17:30:25.001158,50.0,Axis,Android,4G,7.4.1,False,USER_ABORT
TX103897,645,2025-08-17 19:07:38.001158,50.0,Axis,Android,4G,7.4.0,True,
TX103898,2033,2025-08-01 22:07:41.001158,50.0,HDFC,iOS,WiFi,7.4.0,False,BANK_DOWN
TX103899,2762,2025-08-21 04:53:44.001158,50.0,ICICI,Android,WiFi,7.3.1,True,
TX103900,2069,2025-07-06 04:50:10.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX103901,242,2025-08-10 12:38:11.001158,50.0,SBI,Android,4G,7.4.1,False,UPI_LIMIT_EXCEEDED
TX103902,2669,2025-08-30 22:46:55.001158,50.0,HDFC,Android,5G,7.4.1,True,
TX103903,803,2025-08-16 18:59:08.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX103904,4165,2025-08-05 11:23:43.001158,50.0,HDFC,Android,WiFi,7.3.1,False,USER_ABORT
TX103905,196,2025-07-16 04:24:37.001158,50.0,Axis,iOS,5G,7.4.0,False,USER_ABORT
TX103906,2188,2025-07-15 16:26:45.001158,51.7,SBI,Android,4G,7.4.0,True,
TX103907,3516,2025-07-30 05:20:58.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX103908,2331,2025-08-02 23:16:24.001158,50.0,SBI,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX103909,2360,2025-08-23 10:37:03.001158,50.0,HDFC,iOS,4G,7.4.1,True,
TX103910,4842,2025-08-26 16:08:06.001158,50.0,SBI,Android,5G,7.4.0,True,
TX103911,3607,2025-08-29 17:50:55.001158,50.0,SBI,Android,4G,7.4.0,False,USER_ABORT
TX103912,277,2025-07-13 20:28:26.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX103913,61,2025-07-16 03:51:12.001158,50.0,HDFC,Android,5G,7.4.1,False,USER_ABORT
TX103914,3391,2025-08-01 21:10:24.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX103915,1914,2025-08-09 09:57:08.001158,50.0,SBI,Android,4G,7.4.1,True,
TX103916,3928,2025-07-24 10:48:36.001158,50.0,ICICI,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX103917,2592,2025-07-25 14:03:10.001158,50.0,ICICI,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX103918,567,2025-08-21 05:08:18.001158,50.0,HDFC,iOS,5G,7.4.0,False,NETWORK_TIMEOUT
TX103919,3936,2025-07-21 09:30:23.001158,50.0,Axis,Android,4G,7.4.1,True,
TX103920,1572,2025-08-28 21:26:59.001158,50.0,ICICI,Android,5G,7.3.1,False,USER_ABORT
TX103921,4718,2025-07-24 11:13:28.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX103922,1201,2025-07-27 05:40:31.001158,50.0,PNB,Android,4G,7.4.1,False,USER_ABORT
TX103923,4410,2025-07-27 05:58:42.001158,50.0,Axis,Android,5G,7.4.0,True,
TX103924,2855,2025-08-26 07:34:59.001158,50.0,PNB,Android,5G,7.4.1,True,
TX103925,2896,2025-08-08 12:01:41.001158,50.0,ICICI,Android,4G,7.4.0,False,USER_ABORT
TX103926,1237,2025-07-19 22:12:11.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX103927,137,2025-08-27 07:17:01.001158,50.0,HDFC,Android,4G,7.4.0,False,INCORRECT_PIN
TX103928,1030,2025-08-13 18:36:42.001158,50.0,ICICI,iOS,WiFi,7.4.1,True,
TX103929,2157,2025-07-24 00:06:43.001158,50.0,PNB,iOS,4G,7.4.1,False,INCORRECT_PIN
TX103930,2595,2025-08-07 08:32:45.001158,50.0,ICICI,iOS,4G,7.4.0,True,
TX103931,662,2025-07-09 12:51:04.001158,50.0,PNB,Android,4G,7.4.0,False,INCORRECT_PIN
TX103932,2473,2025-07-08 02:24:24.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX103933,2678,2025-08-15 01:26:17.001158,50.0,HDFC,iOS,5G,7.3.1,True,
TX103934,2309,2025-08-09 12:34:12.001158,50.0,PNB,Android,4G,7.4.0,True,
TX103935,87,2025-08-19 20:13:40.001158,50.0,Axis,Android,4G,7.3.1,True,
TX103936,2513,2025-08-06 14:58:19.001158,50.0,PNB,Android,4G,7.3.1,True,
TX103937,2943,2025-08-15 09:49:00.001158,50.0,Axis,Android,4G,7.3.1,True,
TX103938,2774,2025-08-26 04:29:40.001158,50.0,HDFC,iOS,4G,7.3.1,True,
TX103939,2505,2025-07-10 01:15:43.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX103940,3311,2025-08-21 23:46:44.001158,50.0,PNB,Android,4G,7.4.0,True,
TX103941,1701,2025-07-31 14:55:55.001158,50.0,ICICI,iOS,5G,7.4.1,True,
TX103942,3671,2025-07-23 18:54:23.001158,50.0,SBI,Android,5G,7.4.1,True,
TX103943,2701,2025-08-17 01:23:05.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX103944,3630,2025-08-27 01:34:36.001158,50.0,ICICI,Android,4G,7.4.1,False,USER_ABORT
TX103945,4591,2025-08-12 00:03:17.001158,50.0,SBI,Android,4G,7.4.1,True,
TX103946,1648,2025-08-04 13:04:39.001158,50.0,Axis,Android,4G,7.4.0,True,
TX103947,3319,2025-08-23 19:44:37.001158,50.0,SBI,Android,WiFi,7.4.1,True,
TX103948,3688,2025-08-15 10:23:28.001158,50.0,HDFC,iOS,WiFi,7.4.1,True,
TX103949,597,2025-08-22 10:55:44.001158,50.0,Axis,Android,5G,7.4.1,True,
TX103950,4546,2025-08-30 13:02:13.001158,50.0,HDFC,Android,4G,7.3.1,False,USER_ABORT
TX103951,485,2025-08-23 22:53:30.001158,50.0,Axis,Android,5G,7.4.1,True,
TX103952,646,2025-08-15 02:08:11.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX103953,3090,2025-08-28 09:39:05.001158,50.0,PNB,Android,5G,7.4.0,True,
TX103954,4758,2025-07-19 09:03:09.001158,50.0,SBI,iOS,4G,7.4.0,True,
TX103955,4854,2025-08-03 12:13:47.001158,50.0,SBI,Android,4G,7.3.1,True,
TX103956,4385,2025-07-27 16:16:05.001158,50.0,Axis,Android,4G,7.4.0,False,USER_ABORT
TX103957,721,2025-07-04 18:13:09.001158,50.0,Axis,Android,4G,7.3.1,True,
TX103958,4734,2025-07-18 21:19:41.001158,84.87,SBI,Android,5G,7.4.0,False,NETWORK_TIMEOUT
TX103959,499,2025-07-20 12:58:56.001158,50.0,PNB,Android,5G,7.3.1,False,USER_ABORT
TX103960,4730,2025-08-04 00:05:19.001158,50.0,ICICI,Android,WiFi,7.4.0,True,
TX103961,1674,2025-07-11 01:22:13.001158,50.0,PNB,iOS,WiFi,7.4.1,True,
TX103962,3068,2025-07-22 17:41:22.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX103963,115,2025-07-31 04:40:26.001158,50.0,HDFC,Android,4G,7.4.0,False,USER_ABORT
TX103964,2980,2025-07-12 06:25:34.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX103965,4770,2025-07-05 06:26:43.001158,50.0,HDFC,Android,WiFi,7.4.1,True,
